state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Kerala,Alappuzha,Chengannur,Lemon,Lemon,FAQ,2025-07-26,0,0,5000
Kerala,Ernakulam,Thrippunithura,Drumstick,Drumstick,FAQ,2025-07-26,4500,7000,4700
Kerala,Kasargod,Kasargod,Cucumbar(Kheera),Other,FAQ,2025-07-26,1800,2000,1900
Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Mango,Other,Medium,2025-07-26,600,1200,800
Kerala,Thirssur,Thrissur,Beetroot,Beetroot,FAQ,2025-07-26,2500,2500,2500
Kerala,Palakad,Vaniyamkulam  VFPCK,Amphophalus,Amphophalus,FAQ,2025-07-26,3000,3200,3100
Gujarat,Sabarkantha,Modasa,Wheat,Lokwan Gujrat,FAQ,2025-07-26,2525,2710,2710
Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Green Chilli,Other,FAQ,2025-07-26,500,700,600
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round,FAQ,2025-07-26,5000,5500,5000
Kerala,Ernakulam,Thrippunithura,Leafy Vegetable,Other,FAQ,2025-07-26,6000,8000,7000
Kerala,Thiruvananthapuram,Neyyatinkara,Ginger(Green),Green Ginger,FAQ,2025-07-26,7500,8000,7700
Gujarat,Jamnagar,Kalawad,Green Gram (Moong)(Whole),Other,FAQ,2025-07-26,6000,7930,6500
Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Jack Fruit,Other,Medium,2025-07-26,600,800,700
Kerala,Ernakulam,Thrippunithura,Cluster beans,Cluster Beans,FAQ,2025-07-26,6000,7000,6200
Gujarat,Amreli,Damnagar,Ginger(Green),Green Ginger,FAQ,2025-07-26,3250,4050,3800
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,2025-07-26,0,0,6000
Kerala,Ernakulam,Thrippunithura,Colacasia,Other,FAQ,2025-07-26,5000,6000,5200
Haryana,Gurgaon,Gurgaon,Pomegranate,Other,Large,2025-07-26,5000,7000,6000
Gujarat,Surat,Songadh(Badarpada),Guar,Other,FAQ,2025-07-26,4500,5000,4690
Kerala,Kasargod,Kasargod,Paddy(Dhan)(Common),Other,FAQ,2025-07-26,2300,2500,2400
Kerala,Kasargod,Kasargod,Pumpkin,Other,FAQ,2025-07-26,2000,2200,2100
Uttrakhand,UdhamSinghNagar,Kicchha,Green Chilli,Green Chilly,FAQ,2025-07-26,1200,1300,1250
Kerala,Wayanad,Pulpally,Cowpea(Veg),Other,FAQ,2025-07-26,2600,2800,2700
Uttrakhand,Haridwar,Roorkee,Carrot,Other,FAQ,2025-07-26,700,1000,800
Kerala,Alappuzha,Harippad,Brinjal,Other,FAQ,2025-07-26,4000,4500,4000
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,2025-07-26,2600,3000,2800
Kerala,Thirssur,Thrissur,Onion,Onion,FAQ,2025-07-26,2200,2800,2500
Gujarat,Jamnagar,Dhrol,Green Gram (Moong)(Whole),Other,FAQ,2025-07-26,6150,7850,7000
Kerala,Alappuzha,Harippad,Pineapple,Other,Medium,2025-07-26,4000,4600,4000
Kerala,Ernakulam,Mazhuvannur VFPCK,Ashgourd,Ashgourd,FAQ,2025-07-26,2000,3500,3000
Kerala,Alappuzha,Harippad,Bhindi(Ladies Finger),Other,FAQ,2025-07-26,4000,4600,4000
Haryana,Jind,Narwana,Sponge gourd,Other,FAQ,2025-07-26,2000,2000,2000
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,FAQ,2025-07-26,1800,2200,2000
Kerala,Alappuzha,Mannar,Beetroot,Other,FAQ,2025-07-26,4000,4200,4100
Kerala,Ernakulam,Thrippunithura,Carrot,Carrot,FAQ,2025-07-26,8000,9000,8200
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,2025-07-26,5200,5400,5300
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Lemon,Other,FAQ,2025-07-26,2000,2000,2000
Kerala,Kozhikode(Calicut),Mukkom,Banana - Green,Banana - Green,FAQ,2025-07-26,3800,4200,4000
Kerala,Alappuzha,Chengannur,Coconut,Big,FAQ,2025-07-26,7400,7700,7500
Gujarat,Mehsana,Kadi,Wheat,Deshi,FAQ,2025-07-26,2900,3205,3050
Gujarat,Rajkot,Upleta,Castor Seed,Castor seed,FAQ,2025-07-26,6000,6250,6200
Kerala,Alappuzha,Harippad,Capsicum,Other,FAQ,2025-07-26,7500,8000,7500
Kerala,Kottayam,Pampady,Cowpea(Veg),Other,FAQ,2025-07-26,5000,6000,5500
Kerala,Alappuzha,Chengannur,Colacasia,Colacasia,FAQ,2025-07-26,7400,7800,7500
Gujarat,Jamnagar,Dhrol,Bengal Gram(Gram)(Whole),Other,FAQ,2025-07-26,4625,5940,5285
Kerala,Kozhikode(Calicut),Perambra,Snakeguard,Other,FAQ,2025-07-26,4000,4500,4000
Kerala,Alappuzha,Chengannur,Onion,Small,FAQ,2025-07-26,5800,6300,6000
Kerala,Idukki,KANTHALOOR VFPCK,Cabbage,Cabbage,FAQ,2025-07-26,1200,1800,1500
Kerala,Thiruvananthapuram,Neyyatinkara,Snakeguard,Other,FAQ,2025-07-26,4300,5000,4700
Kerala,Ernakulam,Thrippunithura,Cauliflower,Cauliflower,FAQ,2025-07-26,5400,6000,5600
Gujarat,Gir Somnath,Talalagir,Bhindi(Ladies Finger),Other,FAQ,2025-07-26,4000,6000,5000
Kerala,Thiruvananthapuram,PAPPANCHANI VFPCK,Cowpea(Veg),Bean Barbati,FAQ,2025-07-26,98,100,99
Haryana,Jind,Narwana,Apple,Other,Medium,2025-07-26,10000,10000,10000
Gujarat,Narmada,Rajpipla,Banana,Other,Large,2025-07-26,1700,2700,2250
Kerala,Thirssur,Thrissur,Cabbage,Cabbage,FAQ,2025-07-26,2000,2000,2000
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,FAQ,2025-07-26,1500,2500,2250
Gujarat,Amreli,Bagasara,Groundnut,Balli/Habbu,Non-FAQ,2025-07-26,4000,4450,4225
Kerala,Kozhikode(Calicut),Mukkom,Brinjal,Brinjal,FAQ,2025-07-26,4500,4800,4600
Haryana,Kaithal,Dhand,Banana,Other,Medium,2025-07-26,3000,4000,3800
Kerala,Kozhikode(Calicut),Kallachi,Tomato,Tomato,FAQ,2025-07-26,3500,3900,3700
Kerala,Wayanad,Pulpally,Rubber,RSS-4,FAQ,2025-07-26,1840,1860,1850
Kerala,Kozhikode(Calicut),Mukkom,Snakeguard,Snakeguard,FAQ,2025-07-26,4000,4200,4100
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,FAQ,2025-07-26,1700,1700,1700
Kerala,Kottayam,Pampady,Tapioca,Tapioca,FAQ,2025-07-26,3000,3500,3200
Kerala,Kozhikode(Calicut),Palayam,Banana - Green,Other,FAQ,2025-07-26,3500,3500,3500
Kerala,Ernakulam,Thrippunithura,Indian Beans (Seam),Other,FAQ,2025-07-26,9000,10000,9200
Uttrakhand,Haridwar,Lakshar,Wheat,Other,FAQ,2025-07-26,2475,2500,2490
Kerala,Kozhikode(Calicut),Mukkom,Pineapple,Other,Large,2025-07-26,8000,9000,8500
Haryana,Kaithal,Dhand,Potato,Other,FAQ,2025-07-26,1200,1300,1280
Gujarat,Rajkot,Dhoraji,"Sesamum(Sesame,Gingelly,Til)",White,Non-FAQ,2025-07-26,4230,8805,7805
Gujarat,Jamnagar,Kalawad,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,2025-07-26,5500,8750,7920
Kerala,Thirssur,Thrissur,Cluster beans,Cluster Beans,FAQ,2025-07-26,7000,7000,7000
Kerala,Kozhikode(Calicut),Perambra,Beetroot,Other,FAQ,2025-07-26,3500,4000,3800
Gujarat,Surat,Songadh(Umrada),Bhindi(Ladies Finger),Bhindi,FAQ,2025-07-26,2800,3900,3250
Uttrakhand,UdhamSinghNagar,Kicchha,Bottle gourd,Bottle Gourd,FAQ,2025-07-26,800,900,850
Kerala,Thiruvananthapuram,Parassala,Banana,Rasakathai,Medium,2025-07-26,6000,6200,6000
Kerala,Kozhikode(Calicut),Kallachi,Cowpea(Veg),Cowpea (Veg),FAQ,2025-07-26,5500,5900,5700
Kerala,Alappuzha,Chengannur,Cowpea(Veg),Cowpea (Veg),FAQ,2025-07-26,4800,5300,5000
Kerala,Alappuzha,Harippad,Amaranthus,Other,FAQ,2025-07-26,5000,5500,5000
Kerala,Kottayam,Pampady,Ginger(Green),Green Ginger,FAQ,2025-07-26,12000,15000,14000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Green Chilli,Other,FAQ,2025-07-26,5000,6000,5500
Gujarat,Sabarkantha,Modasa,Soyabean,Yellow,Non-FAQ,2025-07-26,4000,4215,4215
Uttrakhand,Haridwar,Manglaur,Mango,Langra,Medium,2025-07-26,1200,1500,1300
Gujarat,Gir Somnath,Talalagir,Green Chilli,Other,FAQ,2025-07-26,3500,6000,5000
Kerala,Kozhikode(Calicut),Mukkom,Bitter gourd,Bitter Gourd,FAQ,2025-07-26,6400,6600,6500
Uttrakhand,UdhamSinghNagar,Kicchha,Tomato,Hybrid,Non-FAQ,2025-07-26,1500,1700,1600
Kerala,Alappuzha,Chengannur,Garlic,Garlic,FAQ,2025-07-26,0,0,12000
Kerala,Kottayam,Pampady,Brinjal,Brinjal,FAQ,2025-07-26,3400,4500,4000
Kerala,Kottayam,Pampady,Bhindi(Ladies Finger),Bhindi,FAQ,2025-07-26,5900,7000,6000
Kerala,Ernakulam,Thrippunithura,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,2025-07-26,7000,8000,7200
Kerala,Kozhikode(Calicut),Perambra,Bitter gourd,Other,FAQ,2025-07-26,5000,6500,5000
Kerala,Thirssur,Thrissur,Snakeguard,Snakeguard,FAQ,2025-07-26,3500,3500,3500
Kerala,Ernakulam,Thrippunithura,Cabbage,Cabbage,FAQ,2025-07-26,4500,5000,4700
Gujarat,Jamnagar,Dhrol,Cummin Seed(Jeera),Other,FAQ,2025-07-26,13000,17000,15000
Gujarat,Amreli,Babra,Wheat,Other,FAQ,2025-07-26,2355,2595,2475
Haryana,Gurgaon,Gurgaon,Potato,Other,FAQ,2025-07-26,1000,2000,1500
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,2025-07-26,3300,3600,3400
Kerala,Thirssur,Thrissur,Cucumbar(Kheera),Cucumbar,FAQ,2025-07-26,5000,5000,5000
Haryana,Jind,Narwana,Pomegranate,Other,Medium,2025-07-26,15000,16000,15500
Kerala,Kozhikode(Calicut),Palayam,Cluster beans,Other,FAQ,2025-07-26,4300,4500,4300
Gujarat,Jamnagar,Kalawad,Wheat,Other,FAQ,2025-07-26,1650,2665,2380
Kerala,Thirssur,Thrissur,Pumpkin,Pumpkin,FAQ,2025-07-26,1600,1600,1600
Kerala,Ernakulam,Aluva,Drumstick,Drumstick,FAQ,2025-07-26,2000,4000,3000
Kerala,Ernakulam,Aluva,Elephant Yam (Suran),Other,FAQ,2025-07-26,5500,7000,6300
Kerala,Ernakulam,Aluva,Ginger(Green),Green Ginger,FAQ,2025-07-26,4000,8000,6000
Kerala,Ernakulam,Aluva,Snakeguard,Snakeguard,FAQ,2025-07-26,2000,4000,3000
Kerala,Ernakulam,Kadungallur  VFPCK,Banana,Nendra Bale,Large,2025-07-26,4000,4300,4100
Kerala,Ernakulam,KARUMALOOR VFPCK,Banana,Nendra Bale,Large,2025-07-26,3600,4000,3800
Kerala,Ernakulam,North Paravur,Bitter gourd,Bitter Gourd,FAQ,2025-07-26,4500,5500,5000
Kerala,Ernakulam,North Paravur,Brinjal,Arkasheela Mattigulla,FAQ,2025-07-26,3500,4500,4000
Kerala,Ernakulam,North Paravur,Coconut,Big,FAQ,2025-07-26,7800,8800,8200
Kerala,Ernakulam,North Paravur,Colacasia,Colacasia,FAQ,2025-07-26,5000,6000,5500
Kerala,Ernakulam,North Paravur,Ginger(Green),Green Ginger,FAQ,2025-07-26,6000,7000,6500
Kerala,Ernakulam,North Paravur,Green Chilli,Green Chilly,FAQ,2025-07-26,6500,7500,7000
Kerala,Ernakulam,North Paravur,Little gourd (Kundru),Little gourd (Kundru),FAQ,2025-07-26,4000,5000,4500
Kerala,Ernakulam,North Paravur,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,2025-07-26,3500,4000,3800
Kerala,Ernakulam,North Paravur,Onion,1st Sort,FAQ,2025-07-26,5200,6000,5500
Kerala,Ernakulam,North Paravur,Ridgeguard(Tori),Other,FAQ,2025-07-26,6000,7000,6500
Kerala,Ernakulam,Perumbavoor,Bitter gourd,Bitter Gourd,FAQ,2025-07-26,3300,4300,3800
Kerala,Ernakulam,Perumbavoor,Elephant Yam (Suran),Other,FAQ,2025-07-26,4300,5300,4700
Kerala,Ernakulam,Perumbavoor,Potato,Potato,FAQ,2025-07-26,3000,4000,3500
Kerala,Kannur,Taliparamba,Brinjal,Brinjal,FAQ,2025-07-26,3900,4100,4000
Kerala,Kannur,Taliparamba,Cucumbar(Kheera),Other,FAQ,2025-07-26,3700,3900,3800
Kerala,Kannur,Taliparamba,Green Chilli,Green Chilly,FAQ,2025-07-26,7900,8100,8000
Kerala,Kannur,Taliparamba,Onion,Onion,FAQ,2025-07-26,2300,2500,2400
Kerala,Kannur,Taliparamba,Tomato,Tomato,FAQ,2025-07-26,3300,3500,3400
Kerala,Kollam,Kollam,Banana,Rasakathai,Medium,2025-07-26,6400,7000,6700
Kerala,Kollam,Kollam,Bhindi(Ladies Finger),Other,FAQ,2025-07-26,4000,4500,4200
Kerala,Kollam,Kollam,Little gourd (Kundru),Other,FAQ,2025-07-26,3100,3500,3300
Kerala,Kollam,Kollam,Pumpkin,Other,FAQ,2025-07-26,1300,1500,1400
Kerala,Kottayam,Ettumanoor,Ashgourd,Other,FAQ,2025-07-26,2400,2800,2600
Kerala,Kottayam,Ettumanoor,Beetroot,Other,FAQ,2025-07-26,3000,3200,3100
Kerala,Kottayam,Ettumanoor,Bhindi(Ladies Finger),Other,FAQ,2025-07-26,4800,5200,5000
Kerala,Kottayam,Ettumanoor,Elephant Yam (Suran),Other,FAQ,2025-07-26,5800,6000,5900
Kerala,Kottayam,Ettumanoor,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,2025-07-26,5800,6200,6000
Kerala,Kottayam,Ettumanoor,Onion,Big,FAQ,2025-07-26,2200,2600,2400
Kerala,Kottayam,Ettumanoor,Potato,Potato,FAQ,2025-07-26,2800,3000,2900
Kerala,Kottayam,Ettumanoor,Snakeguard,Snakeguard,FAQ,2025-07-26,4200,4600,4400
Kerala,Kottayam,Kuruppanthura,Banana - Green,Banana - Green,FAQ,2025-07-26,5000,6000,6000
Kerala,Kottayam,Kuruppanthura,Bhindi(Ladies Finger),Bhindi,FAQ,2025-07-26,5400,6000,5500
Kerala,Kottayam,Kuruppanthura,Little gourd (Kundru),Other,FAQ,2025-07-26,4400,6000,5000
Kerala,Kottayam,Kuruppanthura,Potato,Potato,FAQ,2025-07-26,4000,4500,4400
Kerala,Kottayam,Kuruppanthura,Tapioca,Tapioca,FAQ,2025-07-26,4400,4500,4400
Kerala,Kottayam,Thalayolaparambu,Ashgourd,Ashgourd,FAQ,2025-07-26,2300,2700,2400
Kerala,Kottayam,Thalayolaparambu,Carrot,Carrot,FAQ,2025-07-26,7400,7800,7600
Kerala,Kottayam,Thalayolaparambu,Tomato,Tomato,FAQ,2025-07-26,4400,4800,4500
Kerala,Kozhikode(Calicut),Quilandy,Banana - Green,Other,FAQ,2025-07-26,3900,4000,4000
Kerala,Kozhikode(Calicut),Quilandy,Beetroot,Other,FAQ,2025-07-26,3900,4200,4000
Kerala,Kozhikode(Calicut),Quilandy,Bitter gourd,Other,FAQ,2025-07-26,4800,5200,5000
Kerala,Kozhikode(Calicut),Quilandy,Bottle gourd,Other,FAQ,2025-07-26,3500,3600,3500
Kerala,Kozhikode(Calicut),Quilandy,Cluster beans,Other,FAQ,2025-07-26,4700,5000,4800
Kerala,Kozhikode(Calicut),Quilandy,Tomato,Other,FAQ,2025-07-26,3700,3800,3800
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Bitter gourd,Bitter Gourd,FAQ,2025-07-26,3700,4000,4000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,FAQ,2025-07-26,5900,6200,6200
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),French Beans (Frasbean),French Beans (Frasbean),FAQ,2025-07-26,4600,4900,4900
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Pumpkin,Pumpkin,FAQ,2025-07-26,1000,1300,1300
Kerala,Palakad,Palakkad,Cluster beans,Cluster Beans,FAQ,2025-07-26,4500,5500,5100
Kerala,Palakad,Palakkad,Coconut,Coconut,FAQ,2025-07-26,7300,7600,7500
Kerala,Palakad,Palakkad,Cowpea (Lobia/Karamani),Cowpea (Whole),FAQ,2025-07-26,8500,10000,9300
Kerala,Palakad,Palakkad,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),FAQ,2025-07-26,11000,12500,11800
Kerala,Palakad,Palakkad,Onion,Small,FAQ,2025-07-26,5000,6000,5600
Kerala,Palakad,Palakkad,Pineapple,Pine Apple,Large,2025-07-26,5000,6000,5600
Kerala,Palakad,Palakkad,Potato,Potato,FAQ,2025-07-26,3000,4000,3600
Kerala,Palakad,Palakkad,Pumpkin,Pumpkin,FAQ,2025-07-26,1000,2000,1600
Kerala,Palakad,Palakkad,Tomato,Tomato,FAQ,2025-07-26,3500,4500,4100
Kerala,Palakad,Pattambi,Amaranthus,Other,FAQ,2025-07-26,1000,1200,1100
Kerala,Palakad,Pattambi,Ashgourd,Other,FAQ,2025-07-26,1500,2000,1800
Kerala,Palakad,Pattambi,Banana,Nendra Bale,Medium,2025-07-26,5000,5500,5200
Kerala,Palakad,Pattambi,Banana,Palayamthodan,Medium,2025-07-26,4000,4500,4200
Kerala,Palakad,Pattambi,Bottle gourd,Other,FAQ,2025-07-26,2000,2400,2200
Kerala,Palakad,Pattambi,Brinjal,Other,FAQ,2025-07-26,2500,3000,2800
Kerala,Palakad,Pattambi,Drumstick,Other,FAQ,2025-07-26,3000,3500,3200
Kerala,Palakad,Pattambi,Ginger(Green),Green Ginger,FAQ,2025-07-26,6500,7000,6800
Kerala,Palakad,Pattambi,Pumpkin,Other,FAQ,2025-07-26,1000,1200,1100
Kerala,Palakad,Pattambi,Tapioca,Other,FAQ,2025-07-26,2600,3000,2800
Kerala,Palakad,Vadakkenchery,Ashgourd,Other,FAQ,2025-07-26,3000,3500,3250
Kerala,Pathanamthitta,Kuttoor,Bitter gourd,Bitter Gourd,FAQ,2025-07-26,9600,10000,9800
Kerala,Pathanamthitta,Kuttoor,Brinjal,Brinjal,FAQ,2025-07-26,4600,5000,4800
Kerala,Thiruvananthapuram,KILMANNUR VFPCK,Banana,Nendra Bale,Large,2025-07-26,6800,7000,6900
Kerala,Wayanad,Manathavady,Cowpea(Veg),Cowpea (Veg),FAQ,2025-07-26,2800,2800,2800
Kerala,Ernakulam,Aluva,Bhindi(Ladies Finger),Bhindi,FAQ,2025-07-26,4500,6000,5300
Kerala,Ernakulam,Aluva,Brinjal,Brinjal,FAQ,2025-07-26,2000,4000,3000
Kerala,Ernakulam,Aluva,Cabbage,Cabbage,FAQ,2025-07-26,1800,3000,2400
Kerala,Ernakulam,Aluva,Coconut Seed,Coconut Seed,FAQ,2025-07-26,8000,9000,8500
Kerala,Ernakulam,Aluva,Cowpea(Veg),Cowpea (Veg),FAQ,2025-07-26,4000,6000,5000
Kerala,Ernakulam,Aluva,Little gourd (Kundru),Other,FAQ,2025-07-26,4000,6000,5000
Kerala,Ernakulam,Aluva,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,2025-07-26,4500,6000,5300
Kerala,Ernakulam,Aluva,Potato,Potato,FAQ,2025-07-26,3000,4000,3500
Kerala,Ernakulam,Aluva,Tapioca,Tapioca,FAQ,2025-07-26,2000,3000,2500
Kerala,Ernakulam,North Paravur,Alsandikai,Alsandikai,FAQ,2025-07-26,4500,5000,4800
Kerala,Ernakulam,North Paravur,Bhindi(Ladies Finger),Bhindi,FAQ,2025-07-26,4500,5000,4800
Kerala,Ernakulam,North Paravur,Bottle gourd,Bottle Gourd,FAQ,2025-07-26,2000,2500,2200
Kerala,Ernakulam,North Paravur,Capsicum,Capsicum,FAQ,2025-07-26,8000,9000,8500
Kerala,Ernakulam,North Paravur,French Beans (Frasbean),French Beans (Frasbean),FAQ,2025-07-26,4500,5500,4800
Kerala,Ernakulam,North Paravur,Lemon,Lemon,FAQ,2025-07-26,5000,6000,5500
Kerala,Ernakulam,North Paravur,Pumpkin,Other,FAQ,2025-07-26,2000,2400,2200
Kerala,Ernakulam,Perumbavoor,Banana,Palayamthodan,Medium,2025-07-26,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Banana - Green,Banana - Green,FAQ,2025-07-26,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Bhindi(Ladies Finger),Bhindi,FAQ,2025-07-26,3500,4500,4000
Kerala,Ernakulam,Perumbavoor,Bottle gourd,Bottle Gourd,FAQ,2025-07-26,1600,2600,2000
Kerala,Ernakulam,Perumbavoor,Cauliflower,Cauliflower,FAQ,2025-07-26,2800,3800,3200
Kerala,Ernakulam,Perumbavoor,Cowpea(Veg),Cowpea (Veg),FAQ,2025-07-26,6000,7000,6500
Kerala,Ernakulam,Perumbavoor,Ginger(Green),Green Ginger,FAQ,2025-07-26,6800,7800,7200
Kerala,Ernakulam,Perumbavoor,Green Chilli,Green Chilly,FAQ,2025-07-26,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,Lemon,Lemon,FAQ,2025-07-26,6000,7000,6500
Kerala,Ernakulam,Perumbavoor,Tomato,Tomato,FAQ,2025-07-26,2700,3700,3000
Kerala,Kannur,Chavassery VFPCK,Banana - Green,Banana - Green,FAQ,2025-07-26,5400,5400,5400
Kerala,Kollam,Kollam,Banana - Green,Other,FAQ,2025-07-26,7500,8000,7700
Kerala,Kollam,Kollam,Bitter gourd,Other,FAQ,2025-07-26,6900,7500,7200
Kerala,Kollam,Kollam,Cowpea(Veg),Other,FAQ,2025-07-26,3600,4000,3800
Kerala,Kollam,Kollam,Long Melon(Kakri),Other,FAQ,2025-07-26,3200,3500,3400
Kerala,Kollam,Kollam,Yam (Ratalu),Other,FAQ,2025-07-26,6400,7000,6700
Kerala,Kottayam,Ettumanoor,Carrot,Carrot,FAQ,2025-07-26,6800,7000,6900
Kerala,Kottayam,Ettumanoor,Cluster beans,Other,FAQ,2025-07-26,4200,4600,4400
Kerala,Kottayam,Ettumanoor,Drumstick,Drumstick,FAQ,2025-07-26,2800,3200,3000
Kerala,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2025-07-26,2600,3000,2800
Kerala,Kottayam,Thalayolaparambu,Banana,Robusta,Medium,2025-07-26,3000,3500,3200
Kerala,Kottayam,Thalayolaparambu,Brinjal,Brinjal,FAQ,2025-07-26,3000,3400,3200
Kerala,Kottayam,Thalayolaparambu,Cauliflower,Cauliflower,FAQ,2025-07-26,5000,5400,5200
Kerala,Kottayam,Thalayolaparambu,Mango,Other,Medium,2025-07-26,5300,5700,5400
Kerala,Kottayam,Thalayolaparambu,Onion,Big,FAQ,2025-07-26,2200,2600,2400
Kerala,Kottayam,Thalayolaparambu,Potato,Other,FAQ,2025-07-26,2800,3100,2900
Kerala,Kottayam,Thalayolaparambu,Tapioca,Tapioca,FAQ,2025-07-26,2500,2800,2600
Kerala,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2025-07-26,3400,3500,3500
Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,2025-07-26,5800,6000,6000
Kerala,Kozhikode(Calicut),Quilandy,Bhindi(Ladies Finger),Other,FAQ,2025-07-26,5800,6100,6000
Kerala,Kozhikode(Calicut),Quilandy,Carrot,Other,FAQ,2025-07-26,6800,7200,7000
Kerala,Kozhikode(Calicut),Quilandy,Cauliflower,Other,FAQ,2025-07-26,2400,2500,2500
Kerala,Kozhikode(Calicut),Quilandy,Drumstick,Other,FAQ,2025-07-26,2900,3200,3000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Drumstick,Drumstick,FAQ,2025-07-26,2200,2500,2500
Kerala,Palakad,Palakkad,Banana,Nendra Bale,Medium,2025-07-26,4400,5500,5000
Kerala,Palakad,Palakkad,Banana,Poovan,Medium,2025-07-26,6500,7500,7100
Kerala,Palakad,Palakkad,Carrot,Carrot,FAQ,2025-07-26,7000,8000,7600
Kerala,Palakad,Palakkad,Colacasia,Other,FAQ,2025-07-26,7200,8000,7700
Kerala,Palakad,Palakkad,Cucumbar(Kheera),Cucumbar,FAQ,2025-07-26,4000,5000,4600
Kerala,Palakad,Palakkad,Drumstick,Drumstick,FAQ,2025-07-26,2500,3500,3100
Kerala,Palakad,Palakkad,Green Avare (W),Green Avare (W),FAQ,2025-07-26,4200,5000,4700
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),Green (Whole),FAQ,2025-07-26,12000,14000,13100
Kerala,Palakad,Palakkad,Little gourd (Kundru),Other,FAQ,2025-07-26,4200,5000,4700
Kerala,Palakad,Palakkad,Snakeguard,Snakeguard,FAQ,2025-07-26,3500,4500,4100
Kerala,Palakad,Palakkad,Sweet Potato,Sweet Potato,FAQ,2025-07-26,2500,3500,3100
Kerala,Palakad,Palakkad,Tapioca,Tapioca,FAQ,2025-07-26,2000,3000,2600
Kerala,Palakad,Pattambi,Beetroot,Other,FAQ,2025-07-26,3000,3500,3200
Kerala,Palakad,Pattambi,Bitter gourd,Other,FAQ,2025-07-26,5000,5500,5200
Kerala,Palakad,Pattambi,Cabbage,Other,FAQ,2025-07-26,3000,3500,3200
Kerala,Palakad,Pattambi,Cowpea(Veg),Cowpea (Veg),FAQ,2025-07-26,4500,5000,4800
Kerala,Palakad,Pattambi,Cucumbar(Kheera),Other,FAQ,2025-07-26,3500,4000,3800
Kerala,Palakad,Pattambi,Elephant Yam (Suran),Other,FAQ,2025-07-26,5000,5500,5200
Kerala,Palakad,Pattambi,Lemon,Other,FAQ,2025-07-26,6000,7000,6500
Kerala,Palakad,Pattambi,Little gourd (Kundru),Other,FAQ,2025-07-26,5500,6000,5800
Kerala,Palakad,Pattambi,Mango,Other,Medium,2025-07-26,4000,5000,4500
Kerala,Palakad,Pattambi,Tomato,Other,FAQ,2025-07-26,4000,4500,4200
Kerala,Palakad,Vadakkenchery,Banana,Poovan,Medium,2025-07-26,5000,5500,5250
Kerala,Palakad,Vadakkenchery,Beetroot,Other,FAQ,2025-07-26,4000,7000,5500
Kerala,Pathanamthitta,Kuttoor,Banana,Other,Medium,2025-07-26,3100,3500,3300
Kerala,Pathanamthitta,Kuttoor,Coconut Seed,Other,FAQ,2025-07-26,7600,8000,7800
Kerala,Wayanad,Manathavady,Ashgourd,Ashgourd,FAQ,2025-07-26,900,1000,1000
Kerala,Wayanad,Manathavady,Coffee,Other,FAQ,2025-07-26,18900,19000,19000
Kerala,Wayanad,Manathavady,Green Chilli,Green Chilly,FAQ,2025-07-26,3500,3600,3600
Kerala,Ernakulam,Aluva,Pumpkin,Pumpkin,FAQ,2025-07-26,2800,3000,2900
Kerala,Ernakulam,Aluva,Tomato,Tomato,FAQ,2025-07-26,3500,5000,4300
Kerala,Ernakulam,North Paravur,Banana - Green,Banana - Green,FAQ,2025-07-26,3300,4000,3800
Kerala,Ernakulam,North Paravur,Black pepper,Garbled,FAQ,2025-07-26,75000,95000,80000
Kerala,Ernakulam,North Paravur,Cabbage,Cabbage,FAQ,2025-07-26,2400,3000,2800
